WBSFSBS109,PURSUIT SHOE,PURSUIT SHOE,Anatomically molded shoe with neoprene and mesh for excellent protcection from sand and gravel - great for wet wading or boat use,Boots,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_pursuit_wading_shoe.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_pursuit_wading_shoe.jpg,http://www.westbranchangler.com/WBSFSBS109,119.95
WBSFCPF109,SOLARFLEX® SHIRT,SOLARFLEX® SHIRT,"100% protection and technical performance in a shirt so comfortable and light, you'll hardly know you're wearing anything. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_solarflex_shirt_lt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_solarflex_shirt_lt_blue.jpg,http://www.westbranchangler.com/WBSFCPF109,49.95
WBSFCPS109,TROUT POLO,TROUT POLO,"Redesigned with our lightweight 100% Performance Cotton Pique fabric, this casual favorite will become your standard summer everyday wear.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_trout_polo_lt_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_trout_polo_lt_khaki.jpg,http://www.westbranchangler.com/WBSFCPS109,39.95
WBSFCSH109,SUPERLIGHT SHORT,SUPERLIGHT SHORT,"The same lightweight, technical advantages and features as the Superlight Zip-Off Pant. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_short_dk_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_short_dk_khaki.jpg,http://www.westbranchangler.com/WBSFCSH109,49.95
WBSFCSL109,ULTRALIGHT SHIRT,ULTRALIGHT SHIRT,"A new design for 2009 - the lightest, most technical fishing shirt coming to a hot weather fishing destination near you.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_ultralight_shirt_aqua.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_ultralight_shirt_aqua.jpg,http://www.westbranchangler.com/WBSFCSL109,129.95
WBSFCSL209,SUPERLIGHT SHIRT,SUPERLIGHT SHIRT,"When permit fishing in Boca Paila or trying to land a Silver King in Florida, we recommend you bring along a dependable fishing rod, your lucky rabbit's foot, a lot of water...and your Superlight Shirt. You'll have excellent sun protection in a super lightweight fabric.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_shirt_lt_green.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_shirt_lt_green.jpg,http://www.westbranchangler.com/WBSFCSL209,99.95
WBSFCSP109,SUPERLIGHT PANT,SUPERLIGHT PANT,"These pants have the same lightweight, technical advantages and features as the Superlight Zip-Off. The Superlight Pants round out the perfect hot weather fishing outfit when paired with our Ultralight or Superlight Shirts. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_pant_dk_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_pant_dk_khaki.jpg,http://www.westbranchangler.com/WBSFCSP109,69.95
WBSFCSS109,MICROCHECK PUCKER SHIRT,MICROCHECK PUCKER SHIRT,This is the mother of all puckers...shirts that is. Lightweight textured fabric in a casual design that will perform on and off the water.,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_microcheck_pucker_shirt_green.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_microcheck_pucker_shirt_green.jpg,http://www.westbranchangler.com/WBSFCSS109,59.95
WBSFCSTF,STIDHAM T-SHIRT COLLECTION - FRESHWATER SERIES ,STIDHAM T-SHIRT COLLECTION - FRESHWATER SERIES ,"One of three featured artists in the Simms T-shirt Collection, Mike Stidham created these designs just for Simms. These T's make great gifts for your angling friends or to express your species of choice!",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_stidham_rainbow.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_stidham_rainbow.jpg,http://www.westbranchangler.com/WBSFCSTF,24.95
WBSFCSTS,STIDHAM T-SHIRT COLLECTION - SALTWATER SERIES ,STIDHAM T-SHIRT COLLECTION - SALTWATER SERIES ,"One of three featured artists in the Simms T-shirt Collection, Mike Stidham created these designs just for Simms. These T's make great gifts for your angling friends or to express your species of choice!",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_stidham_bonefish.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_stidham_bonefish.jpg,http://www.westbranchangler.com/WBSFCSTS,29.95
WBSFCSZ109,SUPERLIGHT ZIP-OFF PANT,SUPERLIGHT ZIP-OFF PANT,"A great compliment to our Ultralight and Superlight Shirts - lightweight, technical performance in a convenient zip-off design. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_superlight_zipoff_pant_dk_khaki.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_superlight_zipoff_pant_dk_khaki.jpg,http://www.westbranchangler.com/WBSFCSZ109,79.95
WBSFCTT109,TATTERSALL SHIRT,TATTERSALL SHIRT,This casual short sleeve shirt performs whether you are catching fish or telling fish stories. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_tattersall_shirt_green.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_tattersall_shirt_green.jpg,http://www.westbranchangler.com/WBSFCTT109,49.95
WBSFCWP109,WOMEN'S SUPERLIGHT ZIP-OFF PANT,WOMEN'S SUPERLIGHT ZIP-OFF PANT,"A great compliment to our women's fishing shirts, these cool, quick-drying pants fit great and look good - on or off the water. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWP109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWP109.jpg,http://www.westbranchangler.com/WBSFCWP109,69.95
WBSFCWR109,WOMEN'S COTTONWOOD SHIRT,WOMEN'S COTTONWOOD SHIRT,"Another terrific fishing shirt from Simms for women that combines high performance, lightweight fabric with a great fit. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWR109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWR109.jpg,http://www.westbranchangler.com/WBSFCWR109,69.95
WBSFCWW109,WOMEN'S SUPERLIGHT SHIRT,WOMEN'S SUPERLIGHT SHIRT,"A technical shirt to compliment our women's collection. Stylish design, outstanding warm weather performance.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWW109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWW109.jpg,http://www.westbranchangler.com/WBSFCWW109,99.95
WBSFCWY109,WOMEN'S TRIBUTARY SHIRT ,WOMEN'S TRIBUTARY SHIRT ,"After years of requests from female anglers, we are finally bringing a technical women's fishing shirt to the market - with a sense of style.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/photo_not_available.gif,http://www.westbranchangler.com/assetstore/site/images/items/325x325/photo_not_available.gif,http://www.westbranchangler.com/WBSFCWY109,79.95
WBSFCZP109,GUIDE ZIP-OFF PANT,GUIDE ZIP-OFF PANT,Redesigned in 2009 with an updated look and more storage. These quick-drying pants offer functional performance and excellent sun protection.,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_guide_zipoff_pant_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_guide_zipoff_pant_blue.jpg,http://www.westbranchangler.com/WBSFCZP109,69.95
WBSFCTR110,BLUEWATER™ SHIRT,BLUEWATER™ SHIRT,"Redesigned for 2010, this purpose-built shirt is perfect for the flats angler seeking the ultimate in sun protection and performance.",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_bluewater_shirt_blue.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_bluewater_shirt_blue.jpg,http://www.westbranchangler.com/WBSFCTR110,69.95
WBSFATB110,NYLON WEB BELT - T-LOCK BUCKLE,NYLON WEB BELT - T-LOCK BUCKLE,"A perennial best seller, our 100% nylon belt is available in a range of color and pattern choices. The plastic cam lock buckle features a laser-etched Simms logo. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFATB110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFATB110.jpg,http://www.westbranchangler.com/WBSFATB110,14.95
WBSFAVB110,NYLON WEB BELT - VIPER BUCKLE,NYLON WEB BELT - VIPER BUCKLE,"A perennial best seller, our 100% nylon belt is available in a range of color and pattern choices. Buckle features aircraft grade aluminum with laser-etched Simms logo. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFAVB110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFAVB110.jpg,http://www.westbranchangler.com/WBSFAVB110,19.95
WBSFCNF110,FLYAWAY SOLID SHIRT,FLYAWAY SOLID SHIRT,"Expanding on the protection story in our Technical Sportswear category, our No Fly Zone™ shirts offer the latest and greatest in insect repellent technology in a fabric & design that is perfect for any fisherman. Features UPF 50 sun protection! ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCNF110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCNF110.jpg,http://www.westbranchangler.com/WBSFCNF110,89.95
WBSFCNF210,BUG BLOCKER PLAID SHIRT ,BUG BLOCKER PLAID SHIRT ,"A shirt that combines COR3™ Technology with No Fly Zone™ to provide excellent sun protection, anti-odor and moisture management with the newest insect repellent technology. This is angling protection at the highest level! ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCNF210.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCNF210.jpg,http://www.westbranchangler.com/WBSFCNF210,89.95
WBSFCTR210,BLUEWATER SHIRT SHORT SLEEVE,BLUEWATER SHIRT SHORT SLEEVE,A lightweight shirt made for warm weather fishing or a night out on the town. Featuring UPF 50 sun protection. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCTR210.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCTR210.jpg,http://www.westbranchangler.com/WBSFCTR210,59.95
WBSFCTS110,RIFFLE STRIPE SHIRT,RIFFLE STRIPE SHIRT,A new shirt from Simms that offers all of the technical performance needed for on-the-water use with a style that carries over to the board room. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCTS110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCTS110.jpg,http://www.westbranchangler.com/WBSFCTS110,69.95
WBSFCWS110,BIG SKY SHIRT,BIG SKY SHIRT,A technical fishing shirt inspired by the classic western style that's a staple in our hometown of Bozeman. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWS110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWS110.jpg,http://www.westbranchangler.com/WBSFCWS110,69.95
WBSFCWS210,BIG SKY SHIRT SHORT SLEEVE,BIG SKY SHIRT SHORT SLEEVE,The same fabric and western style detail as our long sleeved version. A nice addition to your wardrobe. ,Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCWS210.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCWS210.jpg,http://www.westbranchangler.com/WBSFCWS210,59.95
WBSFCZP110,FLY AWAY ZIP OFF PANT,FLY AWAY ZIP OFF PANT,"Featuring the same protective story as the Fly Away & Bug Blocker Shirts, the Fly Away Zip Off Pant combines super durable, quick-dry nylon fabric with insect repellency and all of the performance features of COR3™ Technology. ",Sportswear,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFCZP110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFCZP110.jpg,http://www.westbranchangler.com/WBSFCZP110,89.95
WBSFADS,SIMMS SUNSCREEN LOTION ,SIMMS SUNSCREEN LOTION ,A fast-drying sunscreen lotion with excellent SPF 30+ sun protection.,Suncare,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_sun_screen.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_sun_screen.jpg,http://www.westbranchangler.com/WBSFADS,7.95
WBSFADL,SIMMS LIP BALM,SIMMS LIP BALM,Great sun protection and moisturizer.,Suncare,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_lip_balm.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_lip_balm.jpg,http://www.westbranchangler.com/WBSFADL,2.5
WBSFVGG109,G3 GUIDE VEST,G3 GUIDE VEST,"With the G3’s twenty-two pockets, you won’t have to decide what to take or leave behind. Our most technical, highest capacity vest.",Vests,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_g3_guide_vest_gunmetal.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_g3_guide_vest_gunmetal.jpg,http://www.westbranchangler.com/WBSFVGG109,199.95
WBSFVHM109,HEADWATERS™ MESH VEST,HEADWATERS™ MESH VEST,"With our new warm weather mesh vest, you don’t have to sacrifice all the features you need for lightweight packability.",Vests, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFVHM109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFVHM109.jpg,http://www.westbranchangler.com/WBSFVHM109,99.95
WBSFVGV110,GUIDE VEST,GUIDE VEST,"Even more functional and larger storage capacity than its predecessor, this 18 pocket classic comes with a power stretch mesh yoke and padded breathable collar for all-day comfort on the water.",Vests, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_guide_vest_taupo.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_guide_vest_taupo.jpg,http://www.westbranchangler.com/WBSFVGV110,129.95
WBSFVFV109,FREESTONE® VEST ,FREESTONE® VEST ,"Redesigned for 2009, this vest gives you the best of Simms functionality and performance at a great price. ",Vests, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_freestone_vest_gunmetal.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_freestone_vest_gunmetal.jpg,http://www.westbranchangler.com/WBSFVFV109,69.95
WBSFVVS110,VERTICAL GUIDE VEST,VERTICAL GUIDE VEST,"Shorter than the other Simms vests, the Vertical Vest offers a technical vest designed for two-handed casting with ample pockets for large fly box storage. ",Vests, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFVVS110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFVVS110.jpg,http://www.westbranchangler.com/WBSFVVS110,129.95
WBSFWPG10,G3 GUIDE™ CONVERTIBLE ,G3 GUIDE™ CONVERTIBLE ,"Finally, our most durable wader converts to a pant. Cool wearing in the most durable GORE-TEX® Pro Shell fabric",Waders,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/g3_guide_conv.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/g3_guide_conv.jpg,http://www.westbranchangler.com/WBSFWPG10,379.95
WBSFWGV10,G4 PRO™ STOCKINGFOOTS,G4 PRO™ STOCKINGFOOTS,Our highest performing GORE-TEX® Pro Shell fabric wader – built for the most demanding angler. The G4Z™ Wader without a zipper! ,Waders,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/g4_pro_large.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/g4_pro_large.jpg,http://www.westbranchangler.com/WBSFWGV10,499.95
WBSFWGV107,G4Z™ STOCKINGFOOTS,G4Z™ STOCKINGFOOTS,"Introduced in 2007, this award-winning wader is the benchmark wader for comfort, durability, performance and convenience.",Waders,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/g4_large.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/g4_large.jpg,http://www.westbranchangler.com/WBSFWGV107,699.95
WBSFWGP10,G3 GUIDE™ STOCKINGFOOTS   ,G3 GUIDE™ STOCKINGFOOTS   ,An updated version of our top selling wader now with GORE-TEX Pro Shell fabric - and at a great new price.,Waders,Clothing,http://www.westbranchangler.com/assetstore/site/images/items/120x120/g3_guide_large.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/g3_guide_large.jpg,http://www.westbranchangler.com/WBSFWGP10,399.95
WBSFWFS109,FREESTONE® STOCKINGFOOTS,FREESTONE® STOCKINGFOOTS,"Updated with features you’ve asked for and built with Simms QuadraLam™ Technology with Toray® fabric, these very affordable waders stand up to challenging conditions with total comfort and performance. ",Waders, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFWFS109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFWFS109.jpg,http://www.westbranchangler.com/WBSFWFS109,199.95
WBSFWCY109,KID'S GORE-TEX® STOCKINGFOOTS,KID'S GORE-TEX® STOCKINGFOOTS,"A Simms exclusive, these are the only GORE-TEX® waders on the market designed for children. ",Waders, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFWCY109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFWCY109.jpg,http://www.westbranchangler.com/WBSFWCY109,149.95
WBSFWFZ109,FREESTONE ZIPPERED STOCKINGFOOT ,FREESTONE ZIPPERED STOCKINGFOOT ,This new Freestone Wader offers the convenience of a center-front zipper in a durable waterproof fabric from Toray® - at a competitive price that won't sink your budget.,Waders, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_freestone_zippered_wader.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_freestone_zippered_wader.jpg,http://www.westbranchangler.com/WBSFWFZ109,299.95
WBSFWHP109,HEADWATERS™ PANT,HEADWATERS™ PANT,"On warm days or when chest waders arenâ€™t needed, these highly breathable pants perform with minimal bulk, solid protection and relaxed ease. ",Waders, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_headwaters_wading_pant.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_headwaters_wading_pant.jpg,http://www.westbranchangler.com/WBSFWHP109,249.95
WBSFWHS109,HEADWATERS™ STOCKINGFOOT,HEADWATERS™ STOCKINGFOOT,"One of the best values in waders anywhere, our lightest, most breathable, Bozeman-made GORE-TEX® waders allow you to forget about what you’re wearing and keep your eye on the caddis.",Waders, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_headwaters_stockingfoot_waders.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_headwaters_stockingfoot_waders.jpg,http://www.westbranchangler.com/WBSFWHS109,299.95
WBSFWWG109,WOMEN'S HEADWATERS™ STOCKINGFOOTS,WOMEN'S HEADWATERS™ STOCKINGFOOTS,"Whatever your shape and size, our patented front and back seam design outfits you in total comfort. Very light GORE-TEX® fabric breathes and protects while the women’s cut gives you complete range of motion.",Waders, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFWWG109.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFWWG109.jpg,http://www.westbranchangler.com/WBSFWWG109,299.95
WBSFWPW110,G3 GUIDE™ PANT,G3 GUIDE™ PANT,"An update to an old SIMMS favorite, the Guide Pant offers the durability that you love in a pant - when you just don't need a chest high wader. Available in stores Spring 2010. ",Waders, Equipment,http://www.westbranchangler.com/assetstore/site/images/items/120x120/WBSFWPW110.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/WBSFWPW110.jpg,http://www.westbranchangler.com/WBSFWPW110,379.95
WBSFSL20,REPLACEMENT LACES ,REPLACEMENT LACES ,Broken down laces?  Don't fret these will have you back on the stream in no time!,Wading,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/replacement_laces.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/replacement_laces.jpg,http://www.westbranchangler.com/WBSFSL20,2.95
WBSFAWB,WEB WADING BELT ,WEB WADING BELT ,Great wading belt at a great price!,Wading,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/web_belt.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/web_belt.jpg,http://www.westbranchangler.com/WBSFAWB,10.95
WBSFASB9,BACKSAVER™ BELT ,BACKSAVER™ BELT ,Don't let your back keep you off the river this belt will keep you feeling good all day long.,Wading,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/back_saver_belt.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/back_saver_belt.jpg,http://www.westbranchangler.com/WBSFASB9,49.95
WBSFASB1,NEOPRENE WADING BELT ,NEOPRENE WADING BELT ,Less abrasive than the web belt and very comfortable.,Wading,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/neo_wading_belt.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/neo_wading_belt.jpg,http://www.westbranchangler.com/WBSFASB1,19.95
WBSFAGS,GUARD SOCKS ,GUARD SOCKS ,Essential to wear with any of our boots when you're wet wading.,Wading,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_guard_socks.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_guard_socks.jpg,http://www.westbranchangler.com/WBSFAGS,29.95
WBSFAGG,GUIDE MODEL GRAVEL GUARDS® ,GUIDE MODEL GRAVEL GUARDS® ,Full-featured gravel protection.,Wading,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/guide_gravel_wraps_large.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/guide_gravel_wraps_large.jpg,http://www.westbranchangler.com/WBSFAGG,29.95
WBSFABM10,BACKMAGIC WADING BELT ,BACKMAGIC WADING BELT ,Unsurpassed comfort and support in a highly adjustable belt,Wading,Accessories,http://www.westbranchangler.com/assetstore/site/images/items/120x120/simms_back_magic.jpg,http://www.westbranchangler.com/assetstore/site/images/items/325x325/simms_back_magic.jpg,http://www.westbranchangler.com/WBSFABM10,99.95
